,index,artist,id,album_id,genres,genre
167,3815,Dean Martin,4Z6vxJ173RADJEdgEF6ns7,4Kd6niUoyuNkcLRVmThm0H,NA,"adult standards, christmas, easy listening, lounge, vocal jazz"
168,3841,Brenda Lee,5VyBNCSb8VXoSxD281PRod,7G6znc9ko7BHfWh8olwYg4,NA,"adult standards, brill building pop, christmas, easy listening, lounge, rockabilly"
169,3865,John Legend,6JUnflvdkYvbzsp6zWpaCZ,1rJRpYs4BJ7GIDG0zZCJSM,NA,"neo mellow, neo soul, pop, r&b, urban contemporary, adult standards, funk, motown, quiet storm, soul"
170,3879,Carpenters,2EB1jnUG32P8qGeq6S57Hg,1EiBrlQW6W6H1mZI4N7Ne4,NA,"adult standards, christmas, folk, mellow gold, soft rock"
171,3900,for KING & COUNTRY,56SbusgDjLMuvaJzaUgi59,5eDLHSsctG7CccVeYSTLeh,NA,"anthem worship, ccm, christian alternative rock, christian indie, christian music, world worship, worship"
172,3911,Jose Feliciano,0oPdaY4dXtc3ZsaG17V972,3No96PtEFyRfX1oELmZTPu,NA,latin pop
173,3941,John Lennon,1XT3v8CIGQ1pbbSOhv8sS4,7mXg4fLJHmmnjAahH15Wsj,NA,"album rock, art rock, classic rock, folk rock, mellow gold, psychedelic rock, rock, soft rock, experimental rock"
174,3956,Lindsey Stirling,0De6k2vhzI1AwNqvDAMyZs,7wfjL0ZBEycLvXzJmHF45g,NA,bow pop
175,3993,Gwen Stefani,0Ar318cfljZEyc6nLN8CxG,58qdMDlJaZBYleY7Bf0gNc,NA,"australian pop, dance pop, europop, hip pop, pop, pop rock, post-teen pop, r&b, urban contemporary"
176,4005,Bruce Springsteen,7jTBodGQzYdcXbiTIz5GEe,42eusslaYHJvhxttuMbwj9,NA,"heartland rock, mellow gold, permanent wave, rock, singer-songwriter, soft rock"
177,4073,The Beach Boys,5xlS0QkVrSH7ssEbBgBzbM,67nqYhvjDyJXGD64937Lw3,NA,"brill building pop, christmas, folk rock, psychedelic rock, rock, sunshine pop"
178,4085,Chuck Berry,4rS1hDNLOvY8knrYS8nySn,1DILNh7maaYyKxe15V9xLq,NA,"christmas, classic rock, folk rock, rock, rock-and-roll, rockabilly, soul"
179,4105,Eric Clapton,2BLDpiBuCicVpZjTn460iI,4uwVGJSlYgdQSELtllNhM1,NA,"album rock, blues-rock, classic rock, electric blues, mellow gold, rock, soft rock"
180,4131,Jackson 5,0PGwM5vdr5fMejx0IIAYXj,2oJRp9GV4zpFzpnneGZqZH,NA,"adult standards, christmas, motown"
181,4142,Brett Eldredge,5BgC5vVuhfWHHawbcXRr7h,6FjK2XLQJloz36NgRciCHv,NA,"contemporary country, country, country road, modern country rock"
182,4153,Trans-Siberian Orchestra,0dqhPU1pBaRZuCghuG3fJ7,6DsIXONf5oi48VDiCVG1bu,NA,"adult standards, christmas, neo classical metal, progressive metal"
183,4170,Celine Dion,341Xv3ix9v1EEifMoI5EUn,0LvrjOn7CrNSs0jVUvrgVy,NA,"canadian pop, dance pop"
184,4185,Sia,1N1ZpYUJc9fwrqk53FGgWv,2vcGYJcPfXUmCdcXXqqukg,NA,"australian dance, australian pop, dance pop, pop"
185,4213,'N Sync,3cNhneDghtV9yHK2KeF0Es,6uIB97CqMcssTss9WrtX8c,NA,"boy band, dance pop, europop, pop, post-teen pop"
186,4278,Muse,7f0vVL3xi4i78Rv5Ptn2s1,5OZgDtx180ZZPMpm36J2zC,NA,"modern rock, permanent wave, piano rock, post-grunge, rock"
187,4299,Ella Fitzgerald & Louis Armstrong,2aO5b6UqLQjN8pDeKzZvAF,1rP6GkPbp6DvIW59005PnR,NA,"adult standards, christmas, jazz blues, swing, vocal jazz, adult standards, christmas, dixieland, jazz trumpet, new orleans jazz, swing, vocal jazz"
188,4310,Prince And The Revolution,0QeI79sp1vS8L3JgpEO7mD,7nXJ5k4XgRj5OLg9m8V3zc,NA,"funk, minneapolis sound, motown"
189,4319,Berlin Philharmonic/Mstislav Rostropovich,7uZwUTHsTj7sHZL0VUDuSR,2EMupCrqS9QaibuytOJWmb,NA,"classical, late romantic era, russian romanticism, classical, classical performance, orchestra, classical, classical cello, classical performance"
190,4380,Upchurch,1WjFQ9qJeyTuKnIaQSRc8G,1L4FbLm1m0InHTQ6ddwXHB,NA,"country rap, redneck"
191,4392,Otis Redding,5kDMkphwMFCiRn0MVyykjQ,0IdJOPJy2DQXaqgyrjhXRc,NA,"christmas, classic soul, funk, memphis soul, soul, soul blues, southern soul"
192,4442,Stevie Wonder,777bpngWpsT8TTqrrO0Zde,734TT1LYLvM5gAAYvG0DSw,NA,"adult standards, funk, motown, quiet storm, soul"
193,4483,Reba,1ghGjWrKgRHppRvomp08PP,0V59zTtkUXNwrrLkzlGXTK,NA,"contemporary country, country, country dawn, nashville sound"
194,4498,P!nk,2DlIwu1iDTILEMXA7MUotn,7hwhuEQT4Fp5bzwLlYZtiz,NA,"dance pop, pop, post-teen pop, r&b"
195,4511,Casting Crowns,0yhlN8NHDBOHI2Ag1NYuEG,4A2NkqIDg3izF2Kk8Xo6uB,NA,"anthem worship, ccm, christian alternative rock, christian music, world worship, worship"
196,4523,Derez De'Shon,7zBSgVFQGbstO88tIMAddS,5xQ0KM8XKMArNsfwlzdkrv,NA,"atl trap, deep southern trap, trap music, deep southern trap, rap, southern hip hop, trap music"
197,4540,Wisin & Yandel,7BNSa5qN0dDg81ySZze6S6,4zbMionGv9W33xjQfoMyuo,NA,"electro latino, latin, latin hip hop, reggaeton, tropical"
198,4581,John Mellencamp,74YpKVRoxRcW43JN5qe4fs,3magaLME88Nwqz6ODcKJG9,NA,"album rock, classic rock, folk rock, heartland rock, mellow gold, pop rock, rock, singer-songwriter, soft rock, southern rock"
199,4591,Ice Cube,1QA6Psfem2KiDPTYMwEePp,0EVgPaKOC8o9JFVpKLMSoz,NA,"conscious hip hop, g funk, gangster rap, hardcore hip hop, hip hop, rap, west coast rap"
200,4607,JayDaYoungan,5H9wMglUZwqivHCDzElAbB,0J6Ujzcx1ladoPha3cFQCE,NA,
201,4623,Van Morrison,1TdhTbkItWqQETaVUFOXOW,2CEyisD97usC5nVY8yW16p,NA,"classic rock, folk, folk rock, folk-pop, mellow gold, rock, roots rock, singer-songwriter, soft rock"
202,4637,Coldplay,5H8lr4az4Vo3LloH67yVRt,19CvkGjYpifkdwgVJSbog2,NA,"permanent wave, pop"
203,4684,Earl Sweatshirt,2LQb3iYBzoxbxct2IexjBc,66at85wgO2pu5CccvqUF6i,NA,"alternative hip hop, escape room, hip hop, pop rap, rap, underground hip hop"
204,4699,Key Glock,0lOKsvuwUhu0a6ZEaviQ46,6BsJaQiuPWfXwytfZXQBLm,NA,"rap, southern hip hop, trap music, vapor trap"
205,4713,Wings,6pmTHyUsCLeCWO7qn4bfGU,1NkCbzb5GYIdcZwwbxb5PC,NA,"album rock, art rock, classic rock, folk rock, mellow gold, rock, soft rock, symphonic rock"
206,4723,Alessia Cara,2N6bB5ck67CNILInUX1Ctw,0LzVdypBGpn6dGuHqVGwwt,NA,"canadian contemporary r&b, dance pop, electropop, pop, post-teen pop, r&b"
207,4738,Trey Songz,621TcU9vr61MbDFqnZ8X0x,5Pp9dmBGExH4FNLlaLsLde,NA,"dance pop, pop, pop rap, r&b, southern hip hop, urban contemporary"
208,4748,Jeff Tweedy,74mEjdLvz1vi40cXXlIFv7,2XTPulCL6EUx1thyJPnlmj,NA,"alternative country, alternative rock, anti-folk, chamber pop, deep new americana, folk, folk-pop, freak folk, indie folk, indie pop, indie rock, lo-fi, modern rock, new americana, roots rock, singer-songwriter, slow core, stomp and holler"
209,4759,Anderson .Paak,48Y9pNe30o273HGYKyMKj9,3rqqwtJE89WoWvMyPTvbZc,NA,"escape room, alternative r&b, indie jazz"
210,4773,Clean Bandit,72gv4zhNvRVdQA0eOenCal,1MvF4ulZKH7SaDQs9rE5nc,NA,"dance pop, edm, pop, post-teen pop, tropical house, uk dance, uk funky, dance pop, edm, electropop, pop, post-teen pop, scandipop, swedish electropop, swedish pop, tropical house"
211,4829,Mike WiLL Made-It,3e9R23BvUPW7gbPfboiDIx,7kSa9AwcDQ6ZUScaXxp8zP,NA,"atl hip hop, hip hop, pop, pop rap, rap, southern hip hop, trap music, hip hop, new orleans rap, pop, pop rap, rap, trap music"
212,4844,Blake Shelton,0ehRgzGf5GxSr4eP427lXB,4Jk9oJP4aUo6X2XSwTgnBh,NA,"contemporary country, country, country road"
213,4861,Louis Armstrong & Friends,29U7stRjqHU6rMiS8BfaI9,6mmv0gwumlFGWDGJXF4yEv,NA,"adult standards, christmas, dixieland, jazz trumpet, new orleans jazz, swing, vocal jazz"
214,4872,Cher,5vQabTPJCm71G9LoVpVIVY,5EM2ZGVQ4MZOA1iICy9vDc,NA,"dance pop, hollywood, new wave pop, pop"
215,4905,Wheeler Walker Jr.,6Q5pk9ZT7kKEITJgVvrL5J,5PLcDoTVZmaTyZBI4ES3xZ,NA,redneck
216,4928,Rita Ora,6Xy72HZ9nf2jx48dQuF1mA,6Vn8F3hERVHYYz5RfKmsAN,NA,"dance pop, pop, post-teen pop, r&b, tropical house, uk pop"
217,4944,Granger Smith,1ruOd1K8fPwhz0AOgGc7yg,46yopePcsVZujPJQrdLz35,NA,"contemporary country, country, country pop, country road, modern country rock, outlaw country, red dirt, redneck, texas country"
218,4955,MercyMe,1cH12BPeCSunWj9Ps1I3Df,06oTN69pu4OtSRnXXEBLXE,NA,"ccm, christian alternative rock, christian indie, christian music, worship"
219,4968,Yella Beezy,5mSaZCT5XfCw9zm5JTfOJf,6Dnh20jLs9inTg4AZP7rw8,NA,"deep southern trap, rap, southern hip hop, trap music"
220,4988,Moneybagg Yo,0skYutTR6ADX390NUq2aMp,547DJFUYOl2SBYJbo2jZX1,NA,"rap, southern hip hop, trap music"
221,5003,Little Mix,7tl4f3AQwC1ZfHSEhMOWdu,7Ho8gAx4haSxv1eFLQwvTj,NA,"dance pop, girl group, pop, post-teen pop, r&b, talent show, uk pop"
222,5032,tobyMac,28jcFm1snS2T2CcnGladPy,7th3D4IFJFSGajVlS4DheM,NA,"anthem worship, ccm, christian alternative rock, christian hip hop, christian music, christian rock, worship"
223,5043,Tom Petty,2fe94QQFLEfk3HeaKlHZ0n,0m6B5ZF9TTOR0mkxVH3DWz,NA,"album rock, classic rock, folk rock, heartland rock, mellow gold, pop rock, rock, roots rock, singer-songwriter, soft rock"
224,5093,Tee Grizzley,1xB8uBoEIarbXBtneyn56K,3M683oGfLgaL300rp3xIT2,NA,"detroit hip hop, detroit trap, hip hop, pop rap, rap, southern hip hop, trap music, vapor trap"
225,5108,City Girls,1XlIfhAxjArYRtfNSse7OB,45TU0GIOO5AxFoiOPk08i1,NA,"pop, r&b, trap queen"
226,5121,Jaden Smith,0gf2y5doKjsYaZJJZif4vz,5SEBhuhm9MbbRg3YOOuaCR,NA,"hip hop, pop, pop rap, rap, trap music"
227,5146,Josh Turner,3S0dPaZYCax8OnwTFEoEPw,0qmQNcXPAl8V4wPFWC3QDx,NA,"contemporary country, country, country road, modern country rock, country dawn"
228,5158,Amine,2qpX5WY7A7uLLLQfFpvRDK,4mwO9qIVmngSe7yR5Ios0I,NA,"hip hop, pop, pop rap, portland hip hop, rap"
229,5171,Mark Knopfler,4joTYdkidA24uNLSRn2g0o,50GCIDxmRhgriDpyzmV7qA,NA,"classic rock, folk rock, mellow gold, soft rock"
230,5187,The Smashing Pumpkins,0Wflmk2qlce7MUaFJKOYu4,43Ov5N3lHVLZj8sUpFvihN,NA,"alternative metal, alternative rock, modern rock, permanent wave, pop rock, post-grunge, rock"
231,5245,Chris Cornell,66QD38Ebpi5D6LTjtQLB7m,1BLVdtavgYFMQvzvX3oHpe,NA,"alternative metal, alternative rock, grunge, hard rock, modern rock, nu metal, post-grunge, rock"
232,5295,NEEDTOBREATHE,3VpHhW058YNhFuaHbbjXA6,6JjEopFCXCRvPaD6W12GfQ,NA,"acoustic pop, ccm, christian alternative rock, christian indie, christian music, indiecoustica, neo mellow, pop rock, worship"
233,5324,Conan Gray,0cXRafInOlc1QH519RXltN,16pubXUlqRziVWRsT6lLNz,NA,"bedroom pop, dance pop, indie cafe pop, pop"
234,5329,Nita Strauss,2wR9i7ACQ3n9ksoZlSLGj8,2JK8jhaT6PCbLUvB2Ea7a3,NA,slayer
235,5354,Pistol Annies,4EThBTDTkdhN9Rijqk8J80,0IXxmmlfSQxgJNWnNjHhgJ,NA,"contemporary country, country, country dawn, country road, modern country rock"
236,5368,Crowder,5wseRg7M7sf0AzFm3ca32l,7JiKelPfVrHUCRNsu6k9lq,NA,"anthem worship, ccm, christian alternative rock, christian music, world worship, worship"
237,5384,Andrew McMahon In The Wilderness,0LKEbc1vKhNjE22w2IGFfr,4ouZLB0SjZPBonKUKDaT5w,NA,"indie pop, indie poptimism, indietronica, modern rock, neo mellow, piano rock, pop rock"
238,5395,Amy Winehouse,1L5tZi0izXsi5Kk5OJf4W0,097eYvf9NKjFnv4xA9s2oV,NA,"british soul, neo soul, pop"
239,5406,Wiz Khalifa,4Q3HHwkLVwHrSVad0RUz3V,0YFou4SbS16F4GhSADLDfz,NA,"hip hop, pittsburgh rap, pop, pop rap, rap, southern hip hop, trap music"
240,5431,Jon Bellion,1EAZ0APxPiVuzDb7R5TfVI,59YYObx9wFEFG5zVdlfwvf,NA,"pop, pop rap"
241,5441,Sarah Brightman,4hprPU7DI8IvSQpRtIw2S8,5dOQW1FPAbkYYcHKEQSC1I,NA,operatic pop
242,5454,The Piano Guys,6bdy5pGNFPIvWpLIJklKaj,4PPZ216h9xlTOsjXPUMlPw,NA,"bow pop, classify"
243,5467,The Revivalists,0H24AD2xn4Nh2fysnZiqRl,10cYvuRfY8IpASva845zgF,NA,"modern alternative rock, modern rock"
244,5481,Barbra Streisand,7xjFHG0eQSVAZkEaWXGJev,4rqLmj7ir7JlnF06QWZAF9,NA,"adult standards, christmas, disco, hollywood, lounge, mellow gold, soft rock"
245,5492,Architects,5T1uebljPkznNMQHnBnPDy,7xWphusyJNzmsFmfoSkchL,NA,"mathcore, melodic metalcore, metalcore, screamo"
246,5503,The Jimi Hendrix Experience,4COmeKH1pLNNpXcgtMcyQH,5z090LQztiqh13wYspQvKQ,NA,"album rock, blues-rock, classic rock, hard rock, psychedelic rock, rock"
247,5519,Sabrina Carpenter,1yXFAwSMDZmX2ZyDLLyQ9s,29mlGxS6kxq1EHxlX1EAZK,NA,"dance pop, pop, post-teen pop, viral pop"
248,5527,Emery,5rMySy0cIZVdB0MEgPWyBT,1Q3D26T9v87fchbamiTRij,NA,"christian metal, christian rock, dreamo, post-hardcore, progressive post-hardcore, screamo"
249,5542,I Dont Know How But They Found Me,7MZA6HSmsPd6CIZG214MVx,6JmnnC2r3mvEFugTomuxWG,NA,"modern rock, pop punk"
250,5548,Bob Dylan,31cHZD4RFmM9NyOWdDXxdR,5faKzawYFUfk3IRRe6ERXl,NA,"album rock, classic rock, folk, folk rock, folk-pop, mellow gold, rock, roots rock, singer-songwriter"
251,5558,Steve Aoki,3c34fVfTINTmlwp2byYBWL,1VFgefav92A6JzlPSUatzV,NA,"big room, dance pop, edm, electro house, pop, tropical house"
252,5575,All That Remains,5ZtcOgyQbGVOvoElNR3cYr,1ScLEaMlZKYirgGO2B59cH,NA,"alternative metal, groove metal, melodic death metal, melodic metalcore, metalcore, nu metal, post-grunge, rap rock"
253,5585,EXO,1JW5v5Atqhn1RhZwLjONt4,2rlR89G1wIUNBT0PR0mq2E,NA,"african gospel, french worship"
254,5604,Smino,23MF54AtVwpMkuQb4R70Rq,5rVlqi2fHOmWB764N8PsWF,NA,"alternative r&b, hip hop, pop rap, rap, underground hip hop"
255,5622,Vince Staples,5zEeiQbazUWskpZNhnh6i2,1XGGeqLZxjOMdCJhmamIn8,NA,"conscious hip hop, hip hop, pop rap, rap, southern hip hop, underground hip hop"
256,5683,Swizz Beatz,2UJxXsMNjhu2rznHYHeh6M,7wQWfHMlE9OVghvW74yfz3,NA,"battle rap, hardcore hip hop, hip hop, pop rap, rap, southern hip hop, trap music"
257,5693,Jay Critch,56ArdfWEIJsSlcEe9tFF4T,2Ony9dUqmqed29IPo8fsxv,NA,"nyc rap, rap, southern hip hop, trap music, underground hip hop, vapor trap"
258,5711,Tenacious D,5p95apZ9BeFgcO9a2RERvs,4O83oaztVuBlPDrp50Q3mh,NA,"alternative metal, comedy rock, comic, post-grunge, rock"
259,5732,Silent Planet,3l6q3lSXK7CUR9ozSNqUKQ,0quLJsiSZAicHmyyWJefjd,NA,"christian metal, christian rock, metalcore, progressive post-hardcore, screamo"
260,5746,Kris Wu,3NTQws0JI0usmAUXHD8Gia,6w5zZMxmvsqAED65Lx42lS,NA,chinese hip hop
261,5760,Cole Swindell,52MNypbTWiwybwzhXvsPk5,2SxBuClrOCg8WZPXEDobmm,NA,"contemporary country, country, country road, modern country rock"
262,5772,Dierks Bentley,4a1oIihVt6xSnDRpgX387M,45fVgJb5lmzatX9VZ4yzSO,NA,"contemporary country, country, country road, modern country rock, contemporary country, country, country pop, country road, modern country rock, modern southern rock"
263,5785,Logic,4ut9fdC5ncgcvCo0KaphNY,1lyjkFTJ6yxUyNYysWVBo9,NA,"conscious hip hop, dmv rap, hip hop, pop rap, rap, ambient folk, chamber pop, folk-pop, indie anthem-folk, indie folk"
264,5799,Chris Tomlin,2IPWIK1PH9ArgXTaKmk7Ly,2MsjmtZb4JVzmQ2kmS6dVq,NA,"anthem worship, ccm, christian alternative rock, christian music, world worship, worship"
265,5811,KIDS SEE GHOSTS,3aUFrxO1B8EW63QchEl3wX,6pwuKxMUkNg673KETsXPUV,NA,"hip hop, pop rap, rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap music, underground hip hop"
266,5818,Rosanne Cash,0ozK2mNAotvPHhus0xpLaa,4lXDkMXaGTpeAeVT4ng2NZ,NA,"alternative country, country rock, folk, folk rock, lilith, mellow gold, nashville sound, outlaw country, roots rock, singer-songwriter, traditional country, traditional folk, indie folk"
267,5831,Queen Naija,3qN6yTXh6XV9o530V6i9HM,6NjMLOTy7deZD4WfpVt3RL,NA,"deep pop r&b, pop, r&b"
268,5836,Rich The Kid,4jE6bNf4AOUs4mxPe3Ye5e,6GDXnx6AUDGH0tpxXQX0Kn,NA,"atl hip hop, pop, pop rap, rap, southern hip hop, trap music"
269,5852,Jeremih & Ty Dolla $ign,0YIfZYYfVytcD1q0Mx57Ey,16rRmI5wxWWO5dnRWUKCPA,NA,"chicago rap, dance pop, hip hop, pop, pop rap, r&b, rap, southern hip hop, trap music, urban contemporary, hip hop, pop, pop rap, r&b, rap, trap music"
270,5863,Sam Hunt,6DEaND0SHv3sC11xobZLiy,0V7c0hnrLUFJyHNtjiAT2E,NA,"contemporary country, country pop"
271,5873,David Archuleta,6yOzaZiBk4k4jSOYZcp4pm,2HTSsdgwaHiZiJEqVrXlUP,NA,"dance pop, idol, lds youth, neo mellow, post-teen pop, viral pop"
272,5885,Young Thug,04yv0dtqVm9u745efIuxbZ,6VCDStheOuhrQaoYbHP2iO,NA,"atl hip hop, atl trap, gangster rap, hip hop, pop, pop rap, rap, southern hip hop, trap music, atl hip hop, pop, pop rap, rap, trap music"
273,5891,Young Dolph,0GIB8jpmcYzuVKKIArWKND,27YzHBsMfq6RvPQxWiK9sC,NA,"gangster rap, hip hop, pop rap, rap, southern hip hop, trap music"
274,5905,Kanye West,0yhxBvedRdGxsPZHJNI4VA,2Ek1q2haOnxVqhvVKqMvJe,NA,"chicago rap, pop rap, rap"
275,5912,Led Zeppelin,3tcaltthSz9s6awB6koVRo,4wExFfncaUIqSgoxnqa3Eh,NA,"album rock, classic rock, hard rock, rock"
276,5973,Robyn,5mE2RcGPPbE4gNoLB6FYPf,6WZjFvrzwq8SOGe0r8R3qk,NA,"dance pop, electropop, pop, scandipop, swedish electropop, swedish pop, tropical house"
277,5982,Thom Yorke,2EEHigRs3tEf0Nkt0C8LTc,0nZg85VbGkPcr7zQ6EsJKa,NA,"art pop, chamber pop, electronic, indie rock, modern rock, oxford indie"
278,6007,Lukas Graham,6TWoOOvqyMHBUuHpNS5Rre,02gV87QEIFp2T9q7OqVBjj,NA,"danish pop, pop, scandipop"
279,6017,Ingrid Michaelson,5BzphWYy6ufKyqNZ0DzzEY,0l6NEfclZMH1K33J4Tnb8J,NA,"acoustic pop, ectofolk, folk-pop, indiecoustica, lilith, neo mellow, pop rock"
280,6029,MadeinTYO,7aMCKdXjQAPV8g8TETYVEw,0jPxLnAkjK20xnotuijSUx,NA,"atl hip hop, hip hop, pop rap, rap, southern hip hop, trap music, underground hip hop, vapor trap"
281,6043,The Struts,6spaGIZEfeDYlgAupMI34k,1mFRTnYk72zZfVk7l25G3g,NA,"glam rock, modern rock"
282,6056,T.I.,4fzt5vLSgNiI5vUdTQAMQ0,6BLPwtPvpmqKHp2pFfpSIT,NA,"atl hip hop, dance pop, dirty south rap, gangster rap, hip hop, pop rap, rap, southern hip hop, trap music"
283,6071,Francesca Battistelli,5U4zBRfVdqaL1kOULNtZ1T,4ggS6OmzHrIqpfj0tYdzT0,NA,"anthem worship, ccm, christian alternative rock, christian music, worship"
284,6081,Chevelle,3EUdtxrn2HMEPxb03Akm6B,12s1xCgzvkoqPt13X0HrPi,NA,"alternative metal, christian rock, nu metal, post-grunge, rap rock, rock"
285,6093,Steve Perry,3aZ3etcvQTzgRn2X4WZlzX,7t3qTcKUOUCPawLU38UOU5,NA,"album rock, mellow gold, soft rock, yacht rock"
286,6103,"Rae Sremmurd, Swae Lee & Slim Jxmmi",4669wTPqp7Xwz2H7v4QKi1,4vLYreWxd2ptOAzPwTyBI3,NA,"hip hop, pop, pop rap, rap, southern hip hop, trap music, trap music, trap music"
287,6130,Jay Rock,3eEMeaaT3otIimFCcYcS7i,4IAMLhL37kMrpByavj25Ne,NA,"conscious hip hop, gangster rap, hip hop, pop rap, rap, southern hip hop, trap music, underground hip hop"
288,6145,LAY,6RMrIRL3Hvit0cdkPGZppN,7MS1vN3peki5kMmPmVEUah,NA,"chinese electropop, k-pop"
289,6195,Shy Glizzy,1pC5jCWCDKb9HhOtHJvKuV,6nakKOO8Qfv0xU24BvEXnn,NA,"dmv rap, drill, rap, southern hip hop, trap music, vapor trap"
290,6214,The Carters,54vcvhmByc2BC4k9JDcQrj,3hCiP4V5Mu3Y0Z8lb70iDp,NA,"pop, r&b, urban contemporary"
291,6240,RM,4dF0mDPTlpjThf1mJyK83B,0XqAZHNx0xJDObehTI2587,NA,"k-hop, k-pop"
292,6247,Jason Isbell And The 400 Unit,4EwXbhNj6JApo3R9b6uciW,19652SxfYygBsLkqDhRUtw,NA,"alternative country, deep new americana, folk, folk-pop, indie folk, new americana, outlaw country, roots rock, stomp and holler, texas country, traditional folk"
293,6260,Ace Frehley,5LjwJqOLPnc4Xbv2JosUdZ,5C2Cj6KA9xpRM8wB0Ub0jz,NA,"album rock, glam metal, hard rock, metal, rock, sleaze rock"
294,6290,Elle King,2pdSqZdwbYOyx7c9LBXuKo,0YYboPBsKcVDrXiNfNIi7o,NA,pop rock
295,6311,Alkaline Trio,4KgLMgC9724dK12vbHkbYk,1qmUB0PQQDdu00WMpro2YC,NA,"chicago punk, emo, melodic hardcore, pop punk, punk, skate punk"
296,6324,David Guetta,4uZBBwJwTJeL3Swlk2ufLr,2Sq9AIsIrad2GygwB6QLPt,NA,"dance pop, edm, pop, dance pop, pop, post-teen pop, tropical house, uk pop"
297,6364,Major Lazer,3WYAeLh2FXjb0d7OhMxIu1,1dvjT09pcV5A4xSsgi3C4n,NA,"dance pop, edm, electro house, moombahton, pop, pop rap, tropical house, dance pop, electropop, indie poptimism, metropopolis, pop, post-teen pop, r&b, swedish electropop, swedish pop, swedish synthpop, tropical house"
298,6389,The Lumineers,5MMZJtHOiH1RmQSSe3DJdg,2zbTrm2pIAErzFSopinkbN,NA,"folk-pop, indie folk, indie pop, modern rock, stomp and holler"
299,6400,Linkin Park,1Vej0qeQ3ioKwpI6FUbRv1,6hPkbAV3ZXpGZBGUvL6jVM,NA,"alternative metal, nu metal, post-grunge, rap metal"
300,6443,Beyonce,2jppsxdHlNHz9eK0QyYlTq,39P7VD7qlg3Z0ltq60eHp7,NA,"dance pop, pop, r&b"
301,6471,Elvis Costello & The Imposters,3J3qHeLLAtxKN99hQOuYR3,7dvbHsQbTs5RqE9iRgXHCC,NA,"art rock, dance rock, folk, folk rock, mellow gold, new wave pop, permanent wave, power pop, pub rock, rock, roots rock, singer-songwriter"
302,6487,Polyphia,2yWAPCnRMbpbGqVHAZzqgJ,7GhytR6ZMWetf1jxAzITtG,NA,"instrumental rock, djent"
303,6497,Young The Giant,67YPjbcxUypwNOwYBZquq1,6blMxezujKgPe8HjHNveuG,NA,"indie pop, indie rock, indietronica, modern alternative rock, modern rock, rock, stomp and holler"
304,6509,Atreyu,5NpMpW93IedtMbca54Q00I,2CzkXD7h92NTeWu8seWhjt,NA,"alternative metal, groove metal, melodic metalcore, metalcore, nu metal, pop punk, post-grunge, rap rock, screamo"
305,6521,Kurt Vile,69o00fGvsei250jH7bF781,7lXj7neMWuwD4PTYkaToes,NA,"alternative rock, folk-pop, freak folk, indie folk, indie pop, indie rock, modern rock, neo-psychedelic, noise pop, philly indie"
306,6534,NCT 127,0UEknUD00qJuDjljnI1zw9,4oU5Tp952fPL7z2Bax4JmU,NA,k-pop
307,6545,Morgan Evans,06K1VUOw4tUEmCeYbCgb1f,7CgrejBVsP6OeA3WgxDPPc,NA,"australian country, australian pop, contemporary country, country pop"
308,6556,Coheed And Cambria,79Zpm2P9B7J8bJKhgFMxxe,42S0lDJT9wHKCVaMGgqKdm,NA,"alternative metal, emo, modern rock, pop punk, screamo"
309,6571,Jess Glynne,4FxJ0nNlfkqlhxybHzg6rp,2Uv0SsIwRolyvE76e0CaBM,NA,"dance pop, pop, post-teen pop, tropical house, uk pop"
310,6587,Tom Morello,6PeXzqP7E9g3H0aMbBhB9L,1oNUnZUmjJNjuWoGmY4caC,NA,"australian dance, big room, brostep, complextro, edm, electro house, moombahton"
311,6599,John Hiatt,23WNiYgkgu8sD6fTzASk0L,1xj9Fu7Ec7mbspOHEYuZRU,NA,"alternative country, country rock, folk, folk rock, heartland rock, lilith, mellow gold, outlaw country, pub rock, rock, roots rock, singer-songwriter, traditional folk"
312,6610,Mozzy,5IYNm9xiOZkLjGJYH0kqsR,3RbAlscRbQCjo39vk36uex,NA,"cali rap, trap music, west coast trap"
313,6628,Kid Rock,0T3odPQ4qqKOqvQEtMcPWM,4ni1I8eIqUlfokkN2FE0hv,NA,"alternative metal, nu metal, post-grunge, rock"
314,6643,Belly,3BB5JCJH8Xc5M4k4HeF6nb,01OhPa84ZZEYBZl2Lvo4iZ,NA,"canadian hip hop, hip hop, pop rap, rap, southern hip hop, trap music, trap soul, underground hip hop"
315,6654,System Of A Down,3AwLxSqo1jOOMpNsgxqRNE,6jWde94ln40epKIQCd8XUh,NA,"alternative metal, nu metal, post-grunge, rap metal, rock"
316,6669,Colter Wall,1tScrLohhBQSwuHRk6wkkV,5YFcEg0KaTy1Q20EYfsCR2,NA,"canadian contemporary country, new americana, saskatchewan indie"
317,6680,Simon & Garfunkel,3CJ60azPXtva8OdBsxSA7a,25irJgxRNTlyg8pUmWfDVG,NA,"folk, folk rock, folk-pop, melancholia, mellow gold, rock"
318,6694,Ice Nine Kills,04K2bMi2vyOBwxr5EjDq5O,3DVjLNjzyZBVc8eZcJoulz,NA,"melodic metalcore, metalcore, post-screamo, screamo"
319,6707,LANY,3D110t9ctcoOoylXsc3iR8,6SWmGozzQDUaczHXMuE8Za,NA,"la pop, pop"
