"","artist","song","WeekID","Peak.Position","Weeks.on.Chart","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence","Month","Season","artist.pop","X","trap","hip.hop","indie","punk","rap","jazz","pop","metal","country","folk","bluegrass","house","rock","opera","classical","instrumental","funk","broadway","Year"
"2041","Mariah Carey","You're Mine (Eternal)",2014-03-01,88,1,0.307,0.622,224133,0.587,0,2,0.353,-7.226,1,0.0751,148.941,4,0.522,3,"Spring",0,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2014"
"2042","Mariah Carey","We Belong Together",2005-04-16,81,43,0.034,0.836,201233,0.482,0,0,0.094,-7.56,1,0.0698,139.976,3,0.774,4,"Spring",2,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2005"
"2043","Mariah Carey","Shake It Off",2005-07-30,66,26,0.21,0.766,232840,0.49,0,2,0.11,-6.553,1,0.147,134.143,4,0.832,7,"Summer",3,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2005"
"2044","Mariah Carey","All I Want For Christmas Is You",2000-01-08,83,28,0.082,0.524,242347,0.886,0,9,0.127,-4.549,0,0.0751,150.039,4,0.506,1,"Winter",2,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2000"
"2045","Mariah Carey","Oh Santa!",2011-01-01,100,1,0.02,0.66,211000,0.913,1.76e-05,11,0.245,-3.597,1,0.182,78.484,4,0.549,1,"Winter",3,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2011"
"2046","Mariah Carey","Don't Forget About Us",2005-10-22,81,21,0.06,0.693,233840,0.585,0,10,0.117,-5.904,0,0.037,143.675,4,0.466,10,"Fall",4,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2005"
"2047","Mariah Carey","It's Like That",2005-01-29,53,20,0.08,0.795,203360,0.638,0,8,0.032,-4.829,0,0.0595,95.963,4,0.844,1,"Winter",1,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2005"
"2048","Mariah Carey","Obsessed",2009-07-25,11,21,0.052,0.742,242200,0.471,0,1,0.862,-5.513,1,0.0695,86.467,4,0.384,7,"Summer",1,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2009"
"2049","Mariah Carey","Through The Rain",2002-12-28,84,9,0.759,0.508,288640,0.318,0,8,0.184,-9.911,1,0.0365,122.04,4,0.141,12,"Winter",1,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2002"
"2050","Mariah Carey","Touch My Body",2008-03-01,57,20,0.12,0.707,205307,0.691,0,4,0.064,-6.945,0,0.0509,78.482,4,0.803,3,"Spring",3,153,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2008"
"2051","Marian Hill","Down",2017-02-04,99,17,0.675,0.678,197773,0.357,0.00569,0,0.124,-14.712,0,0.128,113.301,5,0.066,2,"Winter",0,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017"
"2052","Mario","Ooh Baby",2010-03-27,95,1,0.006,0.622,220400,0.593,2.17e-05,8,0.263,-6.779,0,0.0363,75.025,4,0.374,3,"Spring",0,3643,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2010"
"2053","Mario","Let Me Love You",2004-10-23,97,36,0.235,0.656,256733,0.578,0,7,0.118,-8.97,0,0.0922,94.514,4,0.556,10,"Fall",0,3643,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2004"
"2054","Mario Vazquez","Gallery",2006-07-29,99,20,0.017,0.593,223613,0.651,0,9,0.141,-6.904,0,0.135,86.535,4,0.323,7,"Summer",0,4284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2006"
"2055","Mark McGuinn","Mrs. Steven Rudy",2001-03-24,84,15,0.077,0.65,209520,0.883,0,9,0.1,-5.318,1,0.0321,104.003,4,0.685,3,"Spring",0,4878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2001"
"2056","Mark Wills","Back At One",2000-01-15,98,20,0.187,0.621,246493,0.475,0,11,0.061,-9.341,1,0.0265,129.891,4,0.319,1,"Winter",0,4608,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,"2000"
"2057","Maroon 5","Never Gonna Leave This Bed",2011-05-14,100,18,0.106,0.608,196707,0.816,0,11,0.247,-4.207,1,0.0296,117.366,4,0.466,5,"Spring",3,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2011"
"2058","Maroon 5","Stutter",2010-10-09,84,1,0.017,0.711,196920,0.883,0,1,0.111,-2.77,0,0.0334,119.983,4,0.813,10,"Fall",3,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2010"
"2059","Maroon 5","Love Somebody",2013-06-08,54,21,0.129,0.675,229827,0.79,0,1,0.121,-6.295,1,0.0369,120.015,4,0.423,6,"Summer",6,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2013"
"2060","Maroon 5","One More Night",2012-07-07,42,42,0.044,0.718,219467,0.82,0,5,0.085,-3.453,0,0.0323,92.998,4,0.613,7,"Summer",4,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2012"
"2061","Maroon 5","Animals",2014-09-06,86,33,0,0.279,231013,0.742,0,4,0.593,-6.46,0,0.0898,189.868,4,0.328,9,"Fall",5,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2014"
"2062","Maroon 5","Won't Go Home Without You",2007-12-29,84,20,0.015,0.728,231173,0.62,0,3,0.227,-3.735,1,0.0308,110.023,4,0.453,12,"Winter",3,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2007"
"2063","Maroon 5","Wait",2017-11-25,93,24,0.096,0.655,190643,0.603,0,8,0.107,-5.014,1,0.0555,126.088,4,0.452,11,"Fall",1,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2017"
"2064","Maroon 5","Daylight",2012-12-22,77,25,0.002,0.662,225400,0.67,0,2,0.203,-5.504,1,0.027,119.977,4,0.352,12,"Winter",5,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2012"
"2065","Maroon 5","This Love",2004-02-14,66,43,0.056,0.714,206200,0.859,0,5,0.118,-4.634,0,0.0372,95.034,4,0.755,2,"Winter",1,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2004"
"2066","Maroon 5","Maps",2014-07-05,14,22,0.02,0.742,189960,0.713,0,1,0.059,-5.522,0,0.0303,120.032,4,0.879,7,"Summer",3,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2014"
"2067","Maroon 5","Sunday Morning",2005-01-08,75,20,0.065,0.605,244880,0.782,0,0,0.07,-5.165,1,0.0543,88.051,4,0.801,1,"Winter",2,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2005"
"2068","Maroon 5","Give A Little More",2010-09-04,86,1,0.001,0.753,180293,0.822,0.000191,0,0.141,-4.301,1,0.0386,117.952,4,0.938,9,"Fall",2,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2010"
"2069","Maroon 5","Misery",2010-07-10,44,20,0,0.703,216200,0.811,0,4,0.199,-4.873,0,0.0423,102.979,4,0.711,7,"Summer",2,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2010"
"2070","Maroon 5","Wake Up Call",2007-08-25,99,22,0.029,0.639,201307,0.949,0,4,0.086,-2.741,0,0.0669,164.054,4,0.964,8,"Summer",2,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2007"
"2071","Maroon 5","Makes Me Wonder",2007-04-21,84,26,0.005,0.806,211080,0.867,0.000201,4,0.057,-2.425,0,0.0357,113.993,4,0.895,4,"Spring",1,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2007"
"2072","Maroon 5","Harder To Breathe",2003-08-23,76,22,0.056,0.666,173693,0.892,0,1,0.049,-4.793,0,0.0482,149.902,4,0.967,8,"Summer",0,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2003"
"2073","Maroon 5","It Was Always You",2014-08-16,95,3,0.082,0.613,239920,0.765,1.25e-06,11,0.092,-6.582,1,0.0441,103.951,4,0.299,8,"Summer",4,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2014"
"2074","Maroon 5","Sugar",2015-01-31,8,42,0.059,0.748,235493,0.788,0,1,0.086,-7.055,1,0.0334,120.076,4,0.884,1,"Winter",6,57,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2015"
"2075","Marques Houston","Circle",2007-03-10,88,6,0.115,0.673,245027,0.648,0,1,0.126,-6.416,1,0.0432,127.978,4,0.496,3,"Spring",1,2680,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2007"
"2076","Marques Houston","Naked",2005-08-27,89,14,0.089,0.752,266533,0.514,8.98e-06,9,0.099,-6.507,1,0.268,59.985,4,0.409,8,"Summer",0,2680,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2005"
"2077","Marsha Ambrosius","Far Away",2011-04-02,92,18,0.221,0.433,436880,0.668,0,9,0.126,-6.544,1,0.211,70.478,4,0.351,4,"Spring",1,2265,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2011"
"2078","Marsha Ambrosius","Hope She Cheats On You (With A Basketball Player)",2010-10-16,88,1,0.06,0.501,243653,0.666,0,6,0.123,-7.312,0,0.414,163.925,4,0.392,10,"Fall",0,2265,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2010"
"2079","Martina McBride","This One's For The Girls",2003-08-09,73,20,0.111,0.608,243667,0.824,3.67e-06,8,0.196,-4.611,1,0.0382,126.931,4,0.617,8,"Summer",4,2418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2003"
"2080","Martina McBride","Ride",2009-03-14,98,8,0.075,0.542,233747,0.849,3.195e-06,7,0.316,-3.945,1,0.041,116.968,4,0.596,3,"Spring",1,2418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2009"
"2081","Martina McBride","Concrete Angel",2003-03-15,65,19,0.325,0.597,253067,0.494,0,8,0.14,-7.85,1,0.0268,77.961,4,0.327,3,"Spring",3,2418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2003"
"2082","Martina McBride","Anyway",2007-02-17,99,16,0.179,0.523,284000,0.521,1.44e-05,5,0.102,-6.756,1,0.026,137.016,4,0.288,2,"Winter",2,2418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2007"
"2083","Martina McBride","Love's The Only House",2000-02-05,79,20,0.026,0.698,313747,0.656,0,9,0.134,-6.39,1,0.0264,122.842,4,0.567,2,"Winter",2,2418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2000"
"2084","Martina McBride","In My Daughter's Eyes",2004-01-17,72,16,0.872,0.312,194280,0.294,0,8,0.137,-7.656,1,0.0353,103.524,3,0.391,1,"Winter",4,2418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2004"
"2085","Martina McBride","Teenage Daughters",2011-06-25,100,1,0.334,0.576,247773,0.751,0,0,0.139,-5.333,1,0.0469,91.051,4,0.479,6,"Summer",2,2418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2011"
"2086","Martina McBride","I'm Gonna Love You Through It",2011-09-10,77,20,0.317,0.432,227613,0.657,0,5,0.089,-5.12,1,0.0304,142.528,4,0.259,9,"Fall",3,2418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2011"
"2087","Martina McBride","There You Are",2000-09-09,79,13,0.631,0.482,206573,0.348,0,7,0.13,-9.876,1,0.0313,73.001,4,0.14,9,"Fall",3,2418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2000"
"2088","Martina McBride","God's Will",2005-03-12,96,8,0.587,0.398,349333,0.332,0,1,0.085,-9.106,1,0.0317,121.531,3,0.191,3,"Spring",5,2418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2005"
"2089","Martina McBride","I Just Call You Mine",2009-08-15,97,1,0.041,0.419,260387,0.637,0,6,0.13,-5.552,1,0.0328,148.134,4,0.212,8,"Summer",2,2418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2009"
"2090","Martina McBride","Blessed",2002-01-12,71,20,0.153,0.547,275933,0.676,0,7,0.052,-6.12,1,0.057,114.899,4,0.377,1,"Winter",4,2418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2002"
"2091","Martina McBride","How Far",2004-07-10,72,8,0.339,0.473,235267,0.627,0,6,0.103,-4.836,1,0.03,140.104,4,0.359,7,"Summer",5,2418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2004"
"2092","Martina McBride","Where Would You Be",2002-09-07,76,16,0.011,0.491,273520,0.764,0,8,0.057,-4.471,1,0.0357,128.068,4,0.362,9,"Fall",3,2418,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"2002"
"2093","Marvin Sapp","Never Would Have Made It",2008-06-28,95,13,0.252,0.338,415133,0.559,0,0,0.38,-7.053,1,0.118,168.489,4,0.276,6,"Summer",0,843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2008"
"2094","Mary J. Blige","Just Fine",2007-11-03,100,22,0.033,0.924,242133,0.771,0.00011,11,0.119,-3.552,0,0.0561,123.018,4,0.627,11,"Fall",1,979,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2007"
"2095","Mary J. Blige","I Am",2009-12-26,67,20,0.11,0.449,203520,0.715,0,11,0.532,-3.636,0,0.271,169.916,4,0.516,12,"Winter",2,979,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2009"
"2096","Mary J. Blige","No More Drama",2001-12-15,74,20,0.579,0.655,296746,0.808,0.00022,6,0.075,-6.875,0,0.1295,97.945,4,0.618,12,"Winter",1,979,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2001"
"2097","Mary J. Blige","Take Me As I Am",2006-10-07,97,17,0.072,0.605,237493,0.587,0,11,0.162,-4.789,0,0.0406,82.2,4,0.551,10,"Fall",0,979,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2006"
"2098","Mary J. Blige","Work That",2007-12-15,91,9,0.042,0.794,210587,0.611,3.11e-05,0,0.074,-4.515,1,0.126,93.082,4,0.581,12,"Winter",2,979,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2007"
"2099","Mary J. Blige","Family Affair",2001-07-28,76,41,0.132,0.921,265967,0.552,2.025e-05,8,0.084,-3.758,0,0.0444,92.902,4,0.968,7,"Summer",0,979,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2001"
"2100","Mary Lambert","Secrets",2014-09-20,92,10,0.024,0.79,223405,0.554,0.000163,0,0.213,-5.888,1,0.0405,93.228,4,0.725,9,"Fall",0,2166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2014"
"2101","Mary Mary","Shackles (Praise You)",2000-03-25,90,20,0.034,0.779,198347,0.834,0,7,0.089,-2.773,1,0.162,100.46,4,0.8,3,"Spring",0,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2000"
"2102","Mary Mary","Walking",2011-03-19,97,5,0.134,0.757,201300,0.538,0.000319,6,0.122,-6.412,0,0.113,100.088,4,0.596,3,"Spring",0,3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2011"
"2103","Mase","Welcome Back",2004-06-05,52,12,0.011,0.764,262200,0.742,8.46e-05,1,0.321,-2.33,1,0.18,88.437,4,0.504,6,"Summer",0,4482,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2004"
"2104","Mat Kearney","Closer To Love",2009-08-08,100,7,0.508,0.641,217560,0.601,9.33e-06,0,0.121,-8.51,1,0.0337,104.984,4,0.553,8,"Summer",1,543,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"2009"
"2105","Mat Kearney","Ships In The Night",2011-08-20,87,1,0.111,0.448,255893,0.885,3.65e-06,9,0.048,-3.755,1,0.0562,178.151,4,0.134,8,"Summer",1,543,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"2011"
"2106","Mat Kearney","Nothing Left To Lose",2006-10-07,96,20,0.103,0.445,263253,0.71,6.14e-05,4,0.169,-6.819,1,0.0275,148.011,4,0.468,10,"Fall",0,543,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"2006"
"2107","matchbox twenty","Bright Lights",2003-09-27,73,21,0.013,0.319,234427,0.732,0,4,0.658,-4.475,1,0.0436,80.195,4,0.2,9,"Fall",4,2869,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2003"
"2108","matchbox twenty","Disease",2002-10-19,71,20,0.019,0.541,219360,0.833,0,8,0.143,-4.647,0,0.0583,115.052,4,0.84,10,"Fall",3,2869,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2002"
"2109","matchbox twenty","Bent",2000-04-29,60,39,0.04,0.518,256133,0.83,3.85e-06,6,0.375,-6.814,0,0.0386,95.468,4,0.527,4,"Spring",0,2869,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2000"
"2110","matchbox twenty","Mad Season",2001-05-05,68,20,0.13,0.278,302107,0.87,0,10,0.286,-5.368,1,0.0547,171.992,4,0.577,5,"Spring",2,2869,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2001"
"2111","matchbox twenty","If You're Gone",2000-10-21,52,42,0.427,0.544,274933,0.659,1.33e-06,9,0.126,-7.191,1,0.0298,109.933,4,0.361,10,"Fall",1,2869,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2000"
"2112","matchbox twenty","How Far We've Come",2007-09-15,93,22,0.005,0.566,212253,0.906,0,0,0.21,-5.092,1,0.0642,83,4,0.787,9,"Fall",0,2869,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2007"
"2113","matchbox twenty","Unwell",2003-03-22,59,54,0.038,0.349,232987,0.79,0,7,0.518,-5.207,0,0.0375,80.852,4,0.433,3,"Spring",4,2869,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2003"
"2114","matchbox twenty","She's So Mean",2012-06-30,91,17,0.014,0.672,232320,0.875,0,0,0.279,-3.728,1,0.0378,118.014,4,0.676,6,"Summer",0,2869,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2012"
"2115","Matisyahu","One Day",2010-03-13,90,6,0.198,0.346,207573,0.61,0,0,0.117,-5.818,1,0.15,68.552,4,0.235,3,"Spring",0,2366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2010"
"2116","Matt And Kim","Daylight",2009-06-27,97,2,0.098,0.363,171333,0.802,0.000356,9,0.167,-4.881,1,0.0394,101.31,4,0.65,6,"Summer",0,1997,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"2009"
"2117","Matt Nathanson","Faster",2011-08-13,99,12,0.007,0.742,208280,0.853,4.79e-06,9,0.332,-4.147,1,0.0393,107.03,4,0.95,8,"Summer",1,322,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"2011"
"2118","Matt Nathanson","Come On Get Higher",2008-09-13,89,20,0.241,0.672,215173,0.623,0,9,0.085,-5.699,1,0.0297,92.018,4,0.617,9,"Fall",0,322,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,"2008"
"2119","Meek Mill","Blue Notes",2016-11-19,93,1,0.665,0.515,227809,0.431,0,4,0.147,-8.251,1,0.257,141.392,4,0.184,11,"Fall",0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2016"
"2120","Meek Mill","Oodles O' Noodles Babies",2018-12-15,85,1,0.593,0.609,181274,0.836,0,4,0.466,-3.442,0,0.264,72.099,4,0.584,12,"Winter",6,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2018"
"2121","Meek Mill","Respect The Game",2018-12-15,57,1,0.087,0.603,192099,0.67,0,2,0.326,-4.809,1,0.25,89.842,4,0.159,12,"Winter",6,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2018"
"2122","Meek Mill","Wins & Losses",2017-08-12,79,1,0.095,0.683,189057,0.854,0,2,0.267,-3.915,1,0.196,92.006,4,0.131,8,"Summer",2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2017"
"2123","Meek Mill","1942 Flows",2017-08-12,83,1,0.052,0.63,282667,0.628,0,2,0.091,-4.016,1,0.327,121.307,5,0.266,8,"Summer",2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2017"
"2124","Meek Mill","Issues",2017-08-12,77,1,0.167,0.784,211685,0.608,0,7,0.087,-5.885,1,0.245,90.713,4,0.382,8,"Summer",2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2017"
"2125","Meek Mill","Championships",2018-12-15,70,1,0.079,0.488,261743,0.803,0,6,0.215,-4.165,0,0.205,167.329,4,0.319,12,"Winter",6,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2018"
"2126","Meek Mill","Heavy Heart",2017-08-12,99,1,0.239,0.472,250467,0.695,0,10,0.094,-5.008,0,0.443,73.031,3,0.351,8,"Summer",2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2017"
"2127","Meek Mill","Almost Slipped",2018-12-15,73,1,0.246,0.49,246793,0.651,0,8,0.233,-6.24,1,0.251,164.213,4,0.46,12,"Winter",6,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2018"
"2128","Meek Mill","Intro",2018-12-15,55,1,0.056,0.678,213402,0.76,0,1,0.359,-5.546,1,0.221,96.044,4,0.24,12,"Winter",6,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2018"
"2129","Meek Mill","Blessed Up",2016-11-19,97,1,0.061,0.647,201255,0.59,0,6,0.381,-9.931,1,0.247,92.275,4,0.415,11,"Fall",0,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2016"
"2130","Meek Mill","Trauma",2018-12-15,61,1,0.028,0.682,238203,0.639,0,8,0.197,-4.406,1,0.292,89.09,4,0.183,12,"Winter",6,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2018"
"2131","Meghan Trainor","Me Too",2016-06-04,39,20,0.096,0.934,181240,0.694,1.2e-06,11,0.478,-5.849,0,0.101,123.829,4,0.835,6,"Summer",4,1046,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2016"
"2132","Meghan Trainor","Lips Are Movin",2014-11-08,93,29,0.051,0.775,182667,0.825,1.03e-06,7,0.111,-5.402,1,0.0464,139.091,4,0.95,11,"Fall",2,1046,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2014"
"2133","Meghan Trainor","Dear Future Husband",2014-09-27,99,24,0.375,0.655,184227,0.782,0,1,0.317,-4.789,1,0.185,79.427,4,0.832,9,"Fall",1,1046,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2014"
"2134","Meghan Trainor","Title",2015-01-10,100,1,0.343,0.779,174733,0.754,2.6e-06,5,0.096,-4.358,1,0.0966,89.998,4,0.883,1,"Winter",3,1046,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2015"
"2135","Meghan Trainor","All About That Bass",2014-07-26,84,47,0.057,0.807,187920,0.887,2.87e-06,9,0.124,-3.726,1,0.0503,134.052,4,0.961,7,"Summer",0,1046,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2014"
"2136","Melanie Fiona","It Kills Me",2009-12-05,88,20,0.215,0.62,250413,0.789,0,8,0.1,-4.265,1,0.0469,107.359,4,0.444,12,"Winter",0,3012,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2009"
"2137","MercyMe","I Can Only Imagine",2003-10-11,99,18,0.085,0.44,249506,0.599,0,4,0.086,-5.737,1,0.0464,119.74,4,0.145,10,"Fall",0,218,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"2003"
"2138","Metallica","My Apocalypse",2008-09-13,67,1,0,0.262,301013,0.993,0.00182,5,0.096,-1.27,0,0.199,199.915,4,0.279,9,"Fall",1,116,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"2008"
"2139","Metallica","The Day That Never Comes",2008-09-06,85,10,0,0.334,476267,0.986,0.0353,4,0.08,-1.046,0,0.0576,124.668,4,0.48,9,"Fall",0,116,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"2008"
"2140","Metallica","Cyanide",2008-09-20,50,1,0,0.313,399547,0.993,0.000335,11,0.303,-0.463,0,0.0751,129.255,4,0.497,9,"Fall",2,116,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,"2008"
"2141","Metro Station","Seventeen Forever",2008-12-27,82,6,0.002,0.569,174133,0.793,0.00054,0,0.136,-5.041,0,0.0329,139.979,4,0.687,12,"Winter",1,3884,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2008"
"2142","Metro Station","Shake It",2008-04-19,88,30,0.002,0.618,179947,0.955,3.09e-06,4,0.486,-3.836,1,0.0798,150.034,4,0.79,4,"Spring",0,3884,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2008"
"2143","MGMT","Kids",2009-03-21,91,6,0.001,0.451,302840,0.931,0.0049,9,0.361,-3.871,1,0.0719,122.961,4,0.172,3,"Spring",0,668,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,"2009"
"2144","Michael Buble","Haven't Met You Yet",2009-09-19,90,44,0.152,0.615,244587,0.733,0,8,0.109,-4.808,1,0.0335,122.58,4,0.796,9,"Fall",2,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2009"
"2145","Michael Buble","Home",2005-05-21,100,20,0.844,0.608,225907,0.37,1.87e-05,7,0.112,-9.207,1,0.0306,127.631,4,0.349,5,"Spring",0,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2005"
"2146","Michael Buble","Hollywood",2010-09-25,90,2,0.013,0.589,253813,0.913,0,0,0.109,-4.454,1,0.0458,131.979,4,0.805,9,"Fall",2,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2010"
"2147","Michael Buble","Everything",2007-04-07,99,20,0.39,0.686,212373,0.688,1.03e-06,6,0.092,-4.981,0,0.0254,123.125,4,0.493,4,"Spring",1,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2007"
"2148","Michael Buble","Lost",2008-04-19,97,1,0.764,0.518,219840,0.354,0.00055,11,0.114,-9.141,1,0.029,137.749,4,0.315,4,"Spring",2,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2008"
